0	9872.42
1	8044.35
2	5538.2
3	3484.12
4	2265.23
5	1708.9
6	1516.47
7	1479.54
8	1496.51
9	1527.96
10	1560.54
11	1590.09
12	1615.82
13	1638.43
14	1659.15
15	1679.62
16	1701.05
17	1724.25
18	1749.57
19	1776.15
20	1802.54
21	1827.77
22	1851.15
23	1872.58
24	1891.81
25	1908.44
26	1922.52
27	1934.4
28	1944.65
29	1953.49
30	1960.59
31	1965.46
32	1968.51
33	1970.25
34	1970.24
35	1967.77
36	1963.54
37	1958.07
38	1952.52
39	1948.12
40	1945.57
41	1943.99
42	1942.1
43	1939.1
44	1934.6
45	1928.41
46	1921.12
47	1914.37
48	1909.94
49	1907.83
50	1906.93
51	1906.56
52	1906.81
53	1908.29
54	1910.18
55	1912.1
56	1913.74
57	1915.59
58	1917.73
59	1919.05
60	1918.73
61	1916.43
62	1912.77
63	1908.29
64	1903.69
65	1899.22
66	1893.64
67	1885.44
68	1874.37
69	1861.35
70	1848.22
71	1836.59
72	1826.66
73	1817.59
74	1808.2
75	1798.76
76	1789.93
77	1782.59
78	1776.34
79	1769.95
80	1762.62
81	1755.29
82	1749.43
83	1745.68
84	1743.15
85	1741.27
86	1740.55
87	1741.97
88	1747.23
89	1756.16
90	1767.21
91	1778.32
92	1788.45
93	1798.25
94	1808.41
95	1818.73
96	1828.24
97	1836.23
98	1842
99	1844.37
100	1842.43
101	1836.33
102	1827.17
103	1816.75
104	1807.43
105	1801.03
106	1797.82
107	1796.09
108	1794.72
109	1793.87
110	1795.5
111	1801.13
112	1810.72
113	1823.48
114	1838.51
115	1855.93
116	1874.62
117	1892.89
118	1910.25
119	1927.26
120	1944.85
121	1963.75
122	1983.79
123	2003.57
124	2021.41
125	2036.38
126	2048.78
127	2059.98
128	2070.56
129	2079.46
130	2086.6
131	2092.96
132	2100.39
133	2109.43
134	2118.99
135	2128.16
136	2136.99
137	2146.2
138	2156.54
139	2167.6
140	2178.96
141	2190.69
142	2201.92
143	2212.02
144	2221.23
145	2228.57
146	2233.3
147	2235.38
148	2234.74
149	2231.55
150	2225.65
151	2216.52
152	2204.08
153	2188.93
154	2171.06
155	2150.64
156	2128.38
157	2105.47
158	2082.75
159	2060.15
160	2037.85
161	2016.72
162	1996.76
163	1976.95
164	1956.17
165	1934.63
166	1913.67
167	1893.91
168	1875.27
169	1858.28
170	1843.56
171	1831.86
172	1822.76
173	1814.7
174	1807.25
175	1801.11
176	1797.93
177	1797.54
178	1798.79
179	1799.81
180	1799.99
181	1799.29
182	1799.04
183	1800.97
184	1806.35
185	1814.96
186	1824.56
187	1832.89
188	1839.57
189	1845.57
190	1851.64
191	1857.98
192	1865.24
193	1873.47
194	1883.34
195	1894.89
196	1907.43
197	1920.07
198	1932.07
199	1943.12
200	1953.92
201	1966.1
202	1980.12
203	1994.37
204	2007.48
205	2018.65
206	2027.78
207	2035.42
208	2042.01
209	2047.71
210	2051.77
211	2054.38
212	2055.95
213	2056.56
214	2055.77
215	2052.69
216	2046.55
217	2037.5
218	2026.05
219	2013.72
220	2002
221	1991.28
222	1980.61
223	1969.1
224	1956.44
225	1943.08
226	1929.19
227	1914.98
228	1900.93
229	1887.03
230	1872.22
231	1855.7
232	1837.93
233	1819.71
234	1801.32
235	1782.08
236	1761.47
237	1739.22
238	1715.95
239	1692.24
240	1668.58
241	1644.54
242	1620.05
243	1594.6
244	1566.51
245	1533.75
246	1495.84
247	1453.88
248	1409.07
249	1361.13
250	1309.39
251	1253.87
252	1196.7
253	1141.77
254	1094.07
255	1062.26
256	8043.91
257	6613.31
258	4653.42
259	3051.78
260	2108.01
261	1684.83
262	1546.6
263	1529.39
264	1553.38
265	1587.63
266	1621.71
267	1652.52
268	1679.66
269	1703.89
270	1726.28
271	1748.28
272	1771.01
273	1795.21
274	1821.21
275	1848.15
276	1874.68
277	1900.1
278	1923.92
279	1946.03
280	1966.12
281	1983.7
282	1998.64
283	2011.07
284	2021.45
285	2030.16
286	2037.17
287	2042.18
288	2045.53
289	2047.58
290	2047.83
291	2045.71
292	2041.98
293	2036.93
294	2031.36
295	2026.29
296	2022.58
297	2019.69
298	2016.64
299	2012.61
300	2007.16
301	2000.19
302	1992.41
303	1985.37
304	1980.67
305	1978.22
306	1977.02
307	1976.66
308	1977.32
309	1979.53
310	1982.25
311	1984.99
312	1987.33
313	1989.78
314	1992.43
315	1994.24
316	1994.48
317	1992.8
318	1989.69
319	1985.69
320	1981.57
321	1977.52
322	1972.2
323	1964.13
324	1953.16
325	1940.41
326	1927.63
327	1916.22
328	1906.25
329	1896.95
330	1887.43
331	1878.15
332	1869.73
333	1862.76
334	1856.49
335	1849.66
336	1841.72
337	1833.77
338	1827.25
339	1822.68
340	1819.17
341	1816.24
342	1814.52
343	1814.87
344	1819.07
345	1827.1
346	1837.62
347	1848.65
348	1859.12
349	1869.52
350	1880.17
351	1890.62
352	1899.96
353	1907.74
354	1913.38
355	1915.68
356	1913.75
357	1907.78
358	1898.94
359	1889
360	1880.13
361	1874.03
362	1870.9
363	1869.28
364	1868.25
365	1867.98
366	1870.26
367	1876.39
368	1886.2
369	1898.91
370	1913.71
371	1930.88
372	1949.54
373	1968.11
374	1986.06
375	2003.76
376	2021.89
377	2041
378	2061.07
379	2080.99
380	2099.39
381	2115.33
382	2128.9
383	2141.15
384	2152.49
385	2161.96
386	2169.6
387	2176.47
388	2184.4
389	2193.92
390	2204
391	2213.77
392	2223.19
393	2232.9
394	2243.66
395	2254.95
396	2266.3
397	2277.85
398	2288.94
399	2298.97
400	2308.06
401	2315.14
402	2319.54
403	2321.37
404	2320.62
405	2317.55
406	2311.82
407	2302.56
408	2289.56
409	2273.62
410	2255.02
411	2233.94
412	2210.9
413	2186.96
414	2163.07
415	2139.46
416	2116.48
417	2095.01
418	2074.98
419	2055.36
420	2035.01
421	2013.88
422	1993.05
423	1973.05
424	1954.11
425	1937.06
426	1922.45
427	1910.78
428	1901.49
429	1893.09
430	1885.31
431	1878.84
432	1875.25
433	1874.33
434	1875.02
435	1875.63
436	1875.72
437	1875.21
438	1875.27
439	1877.32
440	1882.52
441	1890.83
442	1900.32
443	1908.83
444	1915.88
445	1922.25
446	1928.51
447	1935
448	1942.6
449	1951.33
450	1961.69
451	1973.44
452	1985.83
453	1998.18
454	2010.02
455	2021.18
456	2032.29
457	2044.74
458	2058.73
459	2072.6
460	2085.21
461	2096.1
462	2105.34
463	2113.37
464	2120.41
465	2126.49
466	2130.89
467	2133.78
468	2135.45
469	2135.94
470	2134.9
471	2131.65
472	2125.52
473	2116.62
474	2105.31
475	2092.96
476	2081.06
477	2070.12
478	2059.35
479	2047.99
480	2035.66
481	2022.58
482	2008.68
483	1994.18
484	1979.66
485	1965.3
486	1950.14
487	1933.36
488	1915.19
489	1896.35
490	1877.15
491	1857.13
492	1835.88
493	1813.11
494	1789.28
495	1764.82
496	1740.21
497	1715
498	1689.09
499	1661.94
500	1631.95
501	1597.25
502	1557.33
503	1513.19
504	1466.06
505	1415.78
506	1361.84
507	1304.3
508	1245.1
509	1187.85
510	1137.61
511	1103.85
512	5537.91
513	4653.71
514	3444.42
515	2463.92
516	1897.51
517	1656.83
518	1593
519	1603.09
520	1637.05
521	1675.44
522	1711.79
523	1744.45
524	1773.58
525	1800.01
526	1824.59
527	1848.54
528	1872.85
529	1898.25
530	1925.03
531	1952.32
532	1978.9
533	2004.39
534	2028.6
535	2051.47
536	2072.63
537	2091.49
538	2107.64
539	2120.84
540	2131.35
541	2139.77
542	2146.56
543	2151.67
544	2155.36
545	2157.83
546	2158.53
547	2157.04
548	2154.18
549	2149.84
550	2144.3
551	2138.29
552	2132.94
553	2128.29
554	2123.74
555	2118.5
556	2111.92
557	2103.98
558	2095.57
559	2088.19
560	2083.2
561	2080.4
562	2078.92
563	2078.6
564	2079.8
565	2083.01
566	2086.93
567	2090.87
568	2094.28
569	2097.6
570	2100.97
571	2103.54
572	2104.76
573	2104.14
574	2101.94
575	2098.66
576	2095.15
577	2091.63
578	2086.63
579	2078.67
580	2067.81
581	2055.42
582	2043.18
583	2032.17
584	2022.2
585	2012.69
586	2003.11
587	1994.15
588	1986.31
589	1979.76
590	1973.31
591	1965.7
592	1956.75
593	1947.81
594	1940.33
595	1934.68
596	1929.95
597	1925.71
598	1922.69
599	1921.61
600	1924.32
601	1931.08
602	1940.79
603	1951.65
604	1962.6
605	1973.82
606	1985.14
607	1995.67
608	2004.59
609	2011.83
610	2017.09
611	2019.25
612	2017.47
613	2012.02
614	2004.09
615	1995.24
616	1987.3
617	1981.63
618	1978.49
619	1976.8
620	1976.02
621	1976.4
622	1979.55
623	1986.45
624	1996.71
625	2009.48
626	2024.02
627	2040.76
628	2059.19
629	2077.96
630	2096.57
